label_path,log_path,sys_sentence,turn_slu,usr_sentence
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\log.json,chiquito restaurant bar is a nice place in the south of town and the prices are expensive,"defaultdict(<class 'set'>, {'area': {'south'}})",can i have the address please
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\log.json,"Sure , chiquito restaurant bar is on 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton","defaultdict(<class 'set'>, {})",can i gone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\log.json,chiquito restaurant bar is a great restaurant,"defaultdict(<class 'set'>, {})",what's the phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\log.json,The phone number of chiquito restaurant bar is 01223 400170 .,"defaultdict(<class 'set'>, {'area': {'east'}, 'name': {'venue'}})",and the post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-7e4cdce06a-20130323_131109\log.json,"The post code of chiquito restaurant bar is C.B 1, 7 D.Y","defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'area': {'west'}})",i am looking for a restaurant in the west part of town that serves
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'international'}})",international
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,I'm sorry but there is no international restaurant in the west of town,"defaultdict(<class 'set'>, {'area': {'centre'}})",how about the centre area
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,the varsity restaurant serves international food,"defaultdict(<class 'set'>, {'food': {'vietnamese'}})",can you give me the phone number please
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,The phone number of the varsity restaurant is 01223 356060 .,"defaultdict(<class 'set'>, {'area': {'east'}})",and what's the price range
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-7e4cdce06a-20130323_130824\log.json,the varsity restaurant is in the moderate price range,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'moderate'}, 'area': {'east'}})",i want to find a moderately priced restaurant in the east part
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\log.json,rajmahal is a nice restaurant in the east of town in the moderate price range,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\log.json,You are looking for a restaurant is that right?,"defaultdict(<class 'set'>, {'food': {'vietnamese'}})",yes
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\log.json,rajmahal is a nice restaurant in the east of town in the moderate price range,"defaultdict(<class 'set'>, {'area': {'west'}})",what's the phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-7e4cdce06a-20130323_130520\log.json,The phone number of rajmahal is 01223 244955 .,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}, 'area': {'east'}})",cheap restaurant
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\log.json,kohinoor is in the cheap price range,"defaultdict(<class 'set'>, {'area': {'west'}})",west part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'dontcare'}})",don't care
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\log.json,thanh binh is a nice place in the west of town and the prices are cheap,"defaultdict(<class 'set'>, {'area': {'east'}})",and address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_183456\log.json,"Sure , thanh binh is on 17 Magdalene Street City Centre","defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'moderate'}})",pay to find a moderately priced restaurant
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'south', 'dontcare'}})",don't care
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'mexican'}})",mexican food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,I'm sorry but there is no restaurant serving moderate mexican food,"defaultdict(<class 'set'>, {'food': {'international'}})",international thai food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,the varsity restaurant serves international food in the moderate price range,"defaultdict(<class 'set'>, {'area': {'south'}})",address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,"Sure , the varsity restaurant is on 35 Saint Andrews Street City Centre","defaultdict(<class 'set'>, {'area': {'south'}})",post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-edb8609855-20130327_182512\log.json,"The post code of the varsity restaurant is C.B 2, 3 A.R","defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'area': {'east'}})",i'm looking for a restaurant in the east part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'area': {'east', 'west'}, 'pricerange': {'moderate'}})",a
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'indonesian'}})",indonesian food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,Sorry there is no indonesian restaurant in the east of town,"defaultdict(<class 'set'>, {'food': {'chinese'}})",chinese
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,yu garden is a nice restaurant in the east of town serving chinese food,"defaultdict(<class 'set'>, {})",can i have the address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,"Sure , yu garden is on 529 Newmarket Road Fen Ditton","defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,The phone number of yu garden is 01223 248882 .,"defaultdict(<class 'set'>, {})",and the post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_182309\log.json,"The post code of yu garden is C.B 5, 8 P.A","defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'area': {'north'}, 'pricerange': {'cheap'}})",restaurant in north part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'dontcare'}})",don't care
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}})",cheap
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,royal spice is a nice restaurant in the north of town serving indian food,"defaultdict(<class 'set'>, {})",and address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,"Sure , royal spice is on Victoria Avenue Chesterton","defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-edb8609855-20130327_183200\log.json,The phone number of royal spice is 01733 553355 .,"defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'danish'}})",a danish food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,I'm sorry but there is no restaurant serving danish food,"defaultdict(<class 'set'>, {'food': {'chinese'}})",chinese
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'south'}})",food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'dontcare'}})",don't care
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'pricerange': {'moderate'}, 'area': {'east'}})",moderate please
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,shanghai family restaurant serves chinese food in the moderate price range,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,shanghai family restaurant is a great restaurant,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_183323\log.json,The phone number of shanghai family restaurant is 01223 301761 .,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {})",that that
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'area': {'south'}, 'pricerange': {'dontcare'}})",south part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'food': {'italian'}})",italian food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,pizza hut cherry hinton is a nice restaurant in the south of town serving italian food,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,The phone number of pizza hut cherry hinton is 01223 323737 .,"defaultdict(<class 'set'>, {})",post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-edb8609855-20130327_183802\log.json,"The post code of pizza hut cherry hinton is C.B 1, 7 D.Y","defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {})",the
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'east', 'west', 'south', 'dontcare'}})",doesn't matter
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,"Ok , a restaurant in any part of town is that right?","defaultdict(<class 'set'>, {'area': {'dontcare'}})",no
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,"Ok , a restaurant in any part of town is that right?","defaultdict(<class 'set'>, {'area': {'centre', 'east', 'west', 'dontcare'}})",restaurant and centre
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,"Ok , a restaurant in any part of town is that right?","defaultdict(<class 'set'>, {'area': {'east', 'dontcare'}})",yes
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'unusual'}})",unusual food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-edb8609855-20130327_182651\log.json,I'm sorry but there is no restaurant serving unusual food,"defaultdict(<class 'set'>, {})",guide i'd full
